restaurant_name,ratings,price_for_one,cuisine,links,location,delivery_review_no,timings
99 Varieties Dosa & Pav Bhaji,3.9,400,South Indian,www.zomato.com/bangalore/99-varieties-dosa-pav-bhaji-btm-bangalore/order,BTM,0.0,Timings Not Available
99 Varieties Dosa & Pav Bhaji,3.9,400,Street Food,www.zomato.com/bangalore/99-varieties-dosa-pav-bhaji-btm-bangalore/order,BTM,0.0,Timings Not Available
The Good Bowl,4.1,400,North Indian,www.zomato.com/bangalore/the-good-bowl-shanti-nagar-bangalore/order,Shanti Nagar,0.0,Timings Not Available
The Good Bowl,4.1,400,Biryani,www.zomato.com/bangalore/the-good-bowl-shanti-nagar-bangalore/order,Shanti Nagar,0.0,Timings Not Available
The Good Bowl,4.1,400,Mughlai,www.zomato.com/bangalore/the-good-bowl-shanti-nagar-bangalore/order,Shanti Nagar,0.0,Timings Not Available
Charminar Biryani House,4.2,400,Biryani,www.zomato.com/bangalore/charminar-biryani-house-1-btm-bangalore/order,BTM,34.0,Timings Not Available
Charminar Biryani House,4.2,400,North Indian,www.zomato.com/bangalore/charminar-biryani-house-1-btm-bangalore/order,BTM,34.0,Timings Not Available
Charminar Biryani House,4.2,400,Chinese,www.zomato.com/bangalore/charminar-biryani-house-1-btm-bangalore/order,BTM,34.0,Timings Not Available
Arogya Ahaara,4.1,400,South Indian,www.zomato.com/bangalore/arogya-ahaara-jp-nagar-bangalore/order,JP Nagar,92.0,"7am – 11am, 11:30am – 3pm, 4:30pm – 10pm "
Szechuan Dragon,4.3,400,Chinese,www.zomato.com/bangalore/szechuan-dragon-banashankari/order,Banashankari,2074.0,12noon – 11pm 
Szechuan Dragon,4.3,400,Asian,www.zomato.com/bangalore/szechuan-dragon-banashankari/order,Banashankari,2074.0,12noon – 11pm 
Szechuan Dragon,4.3,400,Thai,www.zomato.com/bangalore/szechuan-dragon-banashankari/order,Banashankari,2074.0,12noon – 11pm 
Szechuan Dragon,4.3,400,Beverages,www.zomato.com/bangalore/szechuan-dragon-banashankari/order,Banashankari,2074.0,12noon – 11pm 
Shivanna Military Hotel,4.2,400,South Indian,www.zomato.com/bangalore/shivanna-military-hotel-basaveshwara-nagar-bangalore/order,Basaveshwara Nagar,1.0,7am – 12midnight 
Shivanna Military Hotel,4.2,400,Biryani,www.zomato.com/bangalore/shivanna-military-hotel-basaveshwara-nagar-bangalore/order,Basaveshwara Nagar,1.0,7am – 12midnight 
Shivanna Military Hotel,4.2,400,Chinese,www.zomato.com/bangalore/shivanna-military-hotel-basaveshwara-nagar-bangalore/order,Basaveshwara Nagar,1.0,7am – 12midnight 
Shivanna Military Hotel,4.2,400,Street Food,www.zomato.com/bangalore/shivanna-military-hotel-basaveshwara-nagar-bangalore/order,Basaveshwara Nagar,1.0,7am – 12midnight 
Jose Mess,4.2,500,Kerala,www.zomato.com/bangalore/jose-mess-1-btm-bangalore/order,BTM,423.0,7am – 9:30pm 
Jose Mess,4.2,500,South Indian,www.zomato.com/bangalore/jose-mess-1-btm-bangalore/order,BTM,423.0,7am – 9:30pm 
Jose Mess,4.2,500,Biryani,www.zomato.com/bangalore/jose-mess-1-btm-bangalore/order,BTM,423.0,7am – 9:30pm 
Olive Street Food Cafe,4.4,500,Fast Food,www.zomato.com/bangalore/olive-street-food-cafe-btm-bangalore/order,BTM,19.0,2:30pm – 11:30pm 
Olive Street Food Cafe,4.4,500,Burger,www.zomato.com/bangalore/olive-street-food-cafe-btm-bangalore/order,BTM,19.0,2:30pm – 11:30pm 
Olive Street Food Cafe,4.4,500,Shake,www.zomato.com/bangalore/olive-street-food-cafe-btm-bangalore/order,BTM,19.0,2:30pm – 11:30pm 
Olive Street Food Cafe,4.4,500,Beverages,www.zomato.com/bangalore/olive-street-food-cafe-btm-bangalore/order,BTM,19.0,2:30pm – 11:30pm 
Le Arabia,3.6,500,Arabian,www.zomato.com/bangalore/le-arabia-basaveshwara-nagar-bangalore/order,Basaveshwara Nagar,1559.0,11am – 12midnight 
Le Arabia,3.6,500,North Indian,www.zomato.com/bangalore/le-arabia-basaveshwara-nagar-bangalore/order,Basaveshwara Nagar,1559.0,11am – 12midnight 
Hyderabad Biryani Hotel,4.2,500,Biryani,www.zomato.com/bangalore/hyderabad-biryani-hotel-malleshwaram-bangalore/order,Malleshwaram,455.0,11am – 11pm 
Home Plate By EatFit,3.4,500,Healthy Food,www.zomato.com/bangalore/home-plate-by-eatfit-ulsoor-bangalore/order,Ulsoor,0.0,Timings Not Available
Home Plate By EatFit,3.4,500,North Indian,www.zomato.com/bangalore/home-plate-by-eatfit-ulsoor-bangalore/order,Ulsoor,0.0,Timings Not Available
Home Plate By EatFit,3.4,500,Ice Cream,www.zomato.com/bangalore/home-plate-by-eatfit-ulsoor-bangalore/order,Ulsoor,0.0,Timings Not Available
Home Plate By EatFit,3.4,500,Desserts,www.zomato.com/bangalore/home-plate-by-eatfit-ulsoor-bangalore/order,Ulsoor,0.0,Timings Not Available
Home Plate By EatFit,3.4,500,Beverages,www.zomato.com/bangalore/home-plate-by-eatfit-ulsoor-bangalore/order,Ulsoor,0.0,Timings Not Available
Sri Srinivas Pork Hotel,3.1,500,Fast Food,www.zomato.com/bangalore/sri-srinivas-pork-hotel-ejipura-bangalore/order,Ejipura,55.0,11am – 11pm 
Millet Express,4.3,500,Healthy Food,www.zomato.com/bangalore/millet-express-1-indiranagar-bangalore/order,Indiranagar,0.0,Timings Not Available
Millet Express,4.3,500,South Indian,www.zomato.com/bangalore/millet-express-1-indiranagar-bangalore/order,Indiranagar,0.0,Timings Not Available
Millet Express,4.3,500,North Indian,www.zomato.com/bangalore/millet-express-1-indiranagar-bangalore/order,Indiranagar,0.0,Timings Not Available
Millet Express,4.3,500,Biryani,www.zomato.com/bangalore/millet-express-1-indiranagar-bangalore/order,Indiranagar,0.0,Timings Not Available
Kabab King Restaurant,3.6,500,North Indian,www.zomato.com/bangalore/kabab-king-restaurant-1-banashankari-bangalore/order,Banashankari,102.0,10am – 12midnight 
Kabab King Restaurant,3.6,500,Chinese,www.zomato.com/bangalore/kabab-king-restaurant-1-banashankari-bangalore/order,Banashankari,102.0,10am – 12midnight 
Shanthi Sagar,4.1,500,South Indian,www.zomato.com/bangalore/shanthi-sagar-basaveshwara-nagar/order,Basaveshwara Nagar,104.0,7am – 11pm 
Shanthi Sagar,4.1,500,North Indian,www.zomato.com/bangalore/shanthi-sagar-basaveshwara-nagar/order,Basaveshwara Nagar,104.0,7am – 11pm 
Shanthi Sagar,4.1,500,Chinese,www.zomato.com/bangalore/shanthi-sagar-basaveshwara-nagar/order,Basaveshwara Nagar,104.0,7am – 11pm 
Shanthi Sagar,4.1,500,Biryani,www.zomato.com/bangalore/shanthi-sagar-basaveshwara-nagar/order,Basaveshwara Nagar,104.0,7am – 11pm 
Shanthi Sagar,4.1,500,Ice Cream,www.zomato.com/bangalore/shanthi-sagar-basaveshwara-nagar/order,Basaveshwara Nagar,104.0,7am – 11pm 
Shanthi Sagar,4.1,500,Juices,www.zomato.com/bangalore/shanthi-sagar-basaveshwara-nagar/order,Basaveshwara Nagar,104.0,7am – 11pm 
Shanthi Sagar,4.1,500,Shake,www.zomato.com/bangalore/shanthi-sagar-basaveshwara-nagar/order,Basaveshwara Nagar,104.0,7am – 11pm 
Shanthi Sagar,4.1,500,Beverages,www.zomato.com/bangalore/shanthi-sagar-basaveshwara-nagar/order,Basaveshwara Nagar,104.0,7am – 11pm 
Daily Sushi,4.4,500,Sushi,www.zomato.com/bangalore/daily-sushi-church-street-bangalore/order,Church Street,354.0,12noon – 12midnight 
Daily Sushi,4.4,500,Japanese,www.zomato.com/bangalore/daily-sushi-church-street-bangalore/order,Church Street,354.0,12noon – 12midnight 
Daily Sushi,4.4,500,Korean,www.zomato.com/bangalore/daily-sushi-church-street-bangalore/order,Church Street,354.0,12noon – 12midnight 
Daily Sushi,4.4,500,Asian,www.zomato.com/bangalore/daily-sushi-church-street-bangalore/order,Church Street,354.0,12noon – 12midnight 
Daily Sushi,4.4,500,Beverages,www.zomato.com/bangalore/daily-sushi-church-street-bangalore/order,Church Street,354.0,12noon – 12midnight 
Just Bake,4.1,500,Bakery,www.zomato.com/bangalore/just-bake-seshadripuram/order,Seshadripuram,17.0,10:30am – 11:15pm 
Just Bake,4.1,500,Desserts,www.zomato.com/bangalore/just-bake-seshadripuram/order,Seshadripuram,17.0,10:30am – 11:15pm 
Razakhiya Hotel,4.1,500,Rolls,www.zomato.com/bangalore/razakhiya-hotel-hbr-layout-bangalore/order,HBR Layout,62.0,12:30pm – 2am 
Razakhiya Hotel,4.1,500,Chinese,www.zomato.com/bangalore/razakhiya-hotel-hbr-layout-bangalore/order,HBR Layout,62.0,12:30pm – 2am 
Razakhiya Hotel,4.1,500,North Indian,www.zomato.com/bangalore/razakhiya-hotel-hbr-layout-bangalore/order,HBR Layout,62.0,12:30pm – 2am 
Razakhiya Hotel,4.1,500,Seafood,www.zomato.com/bangalore/razakhiya-hotel-hbr-layout-bangalore/order,HBR Layout,62.0,12:30pm – 2am 
Razakhiya Hotel,4.1,500,Biryani,www.zomato.com/bangalore/razakhiya-hotel-hbr-layout-bangalore/order,HBR Layout,62.0,12:30pm – 2am 
Razakhiya Hotel,4.1,500,Sichuan,www.zomato.com/bangalore/razakhiya-hotel-hbr-layout-bangalore/order,HBR Layout,62.0,12:30pm – 2am 
Ayodhya Vihar Pure Veg,4.3,200,North Indian,www.zomato.com/bangalore/ayodhya-vihar-pure-veg-jeevan-bhima-nagar-bangalore/order,Jeevan Bhima Nagar,46.0,7am – 10pm 
Ayodhya Vihar Pure Veg,4.3,200,Chinese,www.zomato.com/bangalore/ayodhya-vihar-pure-veg-jeevan-bhima-nagar-bangalore/order,Jeevan Bhima Nagar,46.0,7am – 10pm 
Ayodhya Vihar Pure Veg,4.3,200,South Indian,www.zomato.com/bangalore/ayodhya-vihar-pure-veg-jeevan-bhima-nagar-bangalore/order,Jeevan Bhima Nagar,46.0,7am – 10pm 
Ayodhya Vihar Pure Veg,4.3,200,Beverages,www.zomato.com/bangalore/ayodhya-vihar-pure-veg-jeevan-bhima-nagar-bangalore/order,Jeevan Bhima Nagar,46.0,7am – 10pm 
Ayodhya Vihar Pure Veg,4.3,200,Desserts,www.zomato.com/bangalore/ayodhya-vihar-pure-veg-jeevan-bhima-nagar-bangalore/order,Jeevan Bhima Nagar,46.0,7am – 10pm 
Ayodhya Vihar Pure Veg,4.3,200,Juices,www.zomato.com/bangalore/ayodhya-vihar-pure-veg-jeevan-bhima-nagar-bangalore/order,Jeevan Bhima Nagar,46.0,7am – 10pm 
Ayodhya Vihar Pure Veg,4.3,200,Ice Cream,www.zomato.com/bangalore/ayodhya-vihar-pure-veg-jeevan-bhima-nagar-bangalore/order,Jeevan Bhima Nagar,46.0,7am – 10pm 
Ayodhya Vihar Pure Veg,4.3,200,Shake,www.zomato.com/bangalore/ayodhya-vihar-pure-veg-jeevan-bhima-nagar-bangalore/order,Jeevan Bhima Nagar,46.0,7am – 10pm 
Aubree,4.3,200,Bakery,www.zomato.com/bangalore/aubree-shivajinagar-bangalore/order,Shivajinagar,0.0,9am – 9pm 
Aubree,4.3,200,Desserts,www.zomato.com/bangalore/aubree-shivajinagar-bangalore/order,Shivajinagar,0.0,9am – 9pm 
Aubree,4.3,200,Italian,www.zomato.com/bangalore/aubree-shivajinagar-bangalore/order,Shivajinagar,0.0,9am – 9pm 
Aubree,4.3,200,Thai,www.zomato.com/bangalore/aubree-shivajinagar-bangalore/order,Shivajinagar,0.0,9am – 9pm 
Aubree,4.3,200,Fast Food,www.zomato.com/bangalore/aubree-shivajinagar-bangalore/order,Shivajinagar,0.0,9am – 9pm 
Louis Burger,4.2,150,Burger,www.zomato.com/bangalore/louis-burger-koramangala-7th-block-bangalore/order,Koramangala 7th Block,0.0,Timings Not Available
Louis Burger,4.2,150,Fast Food,www.zomato.com/bangalore/louis-burger-koramangala-7th-block-bangalore/order,Koramangala 7th Block,0.0,Timings Not Available
Louis Burger,4.2,150,Beverages,www.zomato.com/bangalore/louis-burger-koramangala-7th-block-bangalore/order,Koramangala 7th Block,0.0,Timings Not Available
Louis Burger,4.2,150,Desserts,www.zomato.com/bangalore/louis-burger-koramangala-7th-block-bangalore/order,Koramangala 7th Block,0.0,Timings Not Available
Apna Dhaba,4.1,150,North Indian,www.zomato.com/bangalore/apna-dhaba-basavanagudi-bangalore/order,Basavanagudi,39.0,"11:30am – 5:30pm, 6:30pm – 10:45pm "
Apna Dhaba,4.1,150,Chinese,www.zomato.com/bangalore/apna-dhaba-basavanagudi-bangalore/order,Basavanagudi,39.0,"11:30am – 5:30pm, 6:30pm – 10:45pm "
Apna Dhaba,4.1,150,Biryani,www.zomato.com/bangalore/apna-dhaba-basavanagudi-bangalore/order,Basavanagudi,39.0,"11:30am – 5:30pm, 6:30pm – 10:45pm "
Apna Dhaba,4.1,150,Paan,www.zomato.com/bangalore/apna-dhaba-basavanagudi-bangalore/order,Basavanagudi,39.0,"11:30am – 5:30pm, 6:30pm – 10:45pm "
Apna Dhaba,4.1,150,Beverages,www.zomato.com/bangalore/apna-dhaba-basavanagudi-bangalore/order,Basavanagudi,39.0,"11:30am – 5:30pm, 6:30pm – 10:45pm "
Red Bucket Biryani,3.8,150,Biryani,www.zomato.com/bangalore/red-bucket-biryani-btm-bangalore/order,BTM,0.0,"12midnight – 3am, 12noon – 12midnight "
Red Bucket Biryani,3.8,150,North Indian,www.zomato.com/bangalore/red-bucket-biryani-btm-bangalore/order,BTM,0.0,"12midnight – 3am, 12noon – 12midnight "
Swad Punjab Da,4.3,150,North Indian,www.zomato.com/bangalore/swad-punjab-da-btm/order,BTM,364.0,8am – 11pm 
Krispy Kreme,4.4,200,Desserts,www.zomato.com/bangalore/krispy-kreme-richmond-road/order,Richmond Road,61.0,10am – 10pm 
Krispy Kreme,4.4,200,Beverages,www.zomato.com/bangalore/krispy-kreme-richmond-road/order,Richmond Road,61.0,10am – 10pm 
Mad Over Donuts,4.3,200,Desserts,www.zomato.com/bangalore/mad-over-donuts-brigade-road/order,Garuda Mall,157.0,10:30am – 10pm 
Mad Over Donuts,4.3,200,Waffle,www.zomato.com/bangalore/mad-over-donuts-brigade-road/order,Garuda Mall,157.0,10:30am – 10pm 
Mad Over Donuts,4.3,200,Beverages,www.zomato.com/bangalore/mad-over-donuts-brigade-road/order,Garuda Mall,157.0,10:30am – 10pm 
Chung Wah,4.2,400,Chinese,www.zomato.com/bangalore/chung-wah-residency-road/order,Residency Road,350.0,12noon – 10:30pm 
Chung Wah,4.2,400,Asian,www.zomato.com/bangalore/chung-wah-residency-road/order,Residency Road,350.0,12noon – 10:30pm 
Chung Wah,4.2,400,Thai,www.zomato.com/bangalore/chung-wah-residency-road/order,Residency Road,350.0,12noon – 10:30pm 
Chung Wah,4.2,400,Sichuan,www.zomato.com/bangalore/chung-wah-residency-road/order,Residency Road,350.0,12noon – 10:30pm 
Ande Ka Funda,3.8,100,North Indian,www.zomato.com/bangalore/ande-ka-funda-2-btm-bangalore/order,BTM,92.0,11:30am – 11pm 
Ande Ka Funda,3.8,100,Rolls,www.zomato.com/bangalore/ande-ka-funda-2-btm-bangalore/order,BTM,92.0,11:30am – 11pm 
Ande Ka Funda,3.8,100,Chinese,www.zomato.com/bangalore/ande-ka-funda-2-btm-bangalore/order,BTM,92.0,11:30am – 11pm 
India Sweet House,4.0,150,Mithai,www.zomato.com/bangalore/india-sweet-house-2-malleshwaram-bangalore/order,Malleshwaram,0.0,8am – 10:30pm 
India Sweet House,4.0,150,Street Food,www.zomato.com/bangalore/india-sweet-house-2-malleshwaram-bangalore/order,Malleshwaram,0.0,8am – 10:30pm 
Biryani Pot,4.0,200,Biryani,www.zomato.com/bangalore/biryani-pot-btm/order,BTM,988.0,"11am – 11:30pm, 12midnight – 4am "
Biryani Pot,4.0,200,North Indian,www.zomato.com/bangalore/biryani-pot-btm/order,BTM,988.0,"11am – 11:30pm, 12midnight – 4am "
Biryani Pot,4.0,200,Chinese,www.zomato.com/bangalore/biryani-pot-btm/order,BTM,988.0,"11am – 11:30pm, 12midnight – 4am "
Biryani Pot,4.0,200,Hyderabadi,www.zomato.com/bangalore/biryani-pot-btm/order,BTM,988.0,"11am – 11:30pm, 12midnight – 4am "
Biryani Pot,4.0,200,Andhra,www.zomato.com/bangalore/biryani-pot-btm/order,BTM,988.0,"11am – 11:30pm, 12midnight – 4am "
Biryani Pot,4.0,200,Wraps,www.zomato.com/bangalore/biryani-pot-btm/order,BTM,988.0,"11am – 11:30pm, 12midnight – 4am "
Biryani Pot,4.0,200,Sichuan,www.zomato.com/bangalore/biryani-pot-btm/order,BTM,988.0,"11am – 11:30pm, 12midnight – 4am "
Punjabi Unplugged,4.0,200,North Indian,www.zomato.com/bangalore/punjabi-unplugged-koramangala-7th-block-bangalore/order,Koramangala 7th Block,110.0,"12midnight – 3am, 11am – 12midnight "
Maven Kitchen,4.5,200,Chinese,www.zomato.com/bangalore/maven-kitchen-ejipura-bangalore/order,Ejipura,67.0,12noon – 10:45pm 
Maven Kitchen,4.5,200,North Eastern,www.zomato.com/bangalore/maven-kitchen-ejipura-bangalore/order,Ejipura,67.0,12noon – 10:45pm 
Maven Kitchen,4.5,200,Beverages,www.zomato.com/bangalore/maven-kitchen-ejipura-bangalore/order,Ejipura,67.0,12noon – 10:45pm 
Sweet Truth - Cake and Desserts,3.5,200,Bakery,www.zomato.com/bangalore/sweet-truth-cake-and-desserts-shanti-nagar-bangalore/order,Shanti Nagar,0.0,Timings Not Available
Sweet Truth - Cake and Desserts,3.5,200,Desserts,www.zomato.com/bangalore/sweet-truth-cake-and-desserts-shanti-nagar-bangalore/order,Shanti Nagar,0.0,Timings Not Available
Sweet Truth - Cake and Desserts,3.5,200,Ice Cream,www.zomato.com/bangalore/sweet-truth-cake-and-desserts-shanti-nagar-bangalore/order,Shanti Nagar,0.0,Timings Not Available
Chef Bakers,3.4,200,Bakery,www.zomato.com/bangalore/chef-bakers-koramangala-7th-block-bangalore/order,Koramangala 7th Block,11.0,10am – 11pm 
Chef Bakers,3.4,200,Fast Food,www.zomato.com/bangalore/chef-bakers-koramangala-7th-block-bangalore/order,Koramangala 7th Block,11.0,10am – 11pm 
Chef Bakers,3.4,200,Pizza,www.zomato.com/bangalore/chef-bakers-koramangala-7th-block-bangalore/order,Koramangala 7th Block,11.0,10am – 11pm 
Chef Bakers,3.4,200,Sandwich,www.zomato.com/bangalore/chef-bakers-koramangala-7th-block-bangalore/order,Koramangala 7th Block,11.0,10am – 11pm 
Chef Bakers,3.4,200,Burger,www.zomato.com/bangalore/chef-bakers-koramangala-7th-block-bangalore/order,Koramangala 7th Block,11.0,10am – 11pm 
Chef Bakers,3.4,200,Desserts,www.zomato.com/bangalore/chef-bakers-koramangala-7th-block-bangalore/order,Koramangala 7th Block,11.0,10am – 11pm 
Raidan Restaurant,3.8,200,Arabian,www.zomato.com/bangalore/raidan-restaurant-1-frazer-town-bangalore/order,Frazer Town,0.0,1:30pm – 12midnight 
Raidan Restaurant,3.8,200,Lebanese,www.zomato.com/bangalore/raidan-restaurant-1-frazer-town-bangalore/order,Frazer Town,0.0,1:30pm – 12midnight 
Raidan Restaurant,3.8,200,North Indian,www.zomato.com/bangalore/raidan-restaurant-1-frazer-town-bangalore/order,Frazer Town,0.0,1:30pm – 12midnight 
Raidan Restaurant,3.8,200,Chinese,www.zomato.com/bangalore/raidan-restaurant-1-frazer-town-bangalore/order,Frazer Town,0.0,1:30pm – 12midnight 
Raidan Restaurant,3.8,200,Mughlai,www.zomato.com/bangalore/raidan-restaurant-1-frazer-town-bangalore/order,Frazer Town,0.0,1:30pm – 12midnight 
Raidan Restaurant,3.8,200,Seafood,www.zomato.com/bangalore/raidan-restaurant-1-frazer-town-bangalore/order,Frazer Town,0.0,1:30pm – 12midnight 
Raidan Restaurant,3.8,200,Beverages,www.zomato.com/bangalore/raidan-restaurant-1-frazer-town-bangalore/order,Frazer Town,0.0,1:30pm – 12midnight 
New Shanthi Sagar,4.1,200,North Indian,www.zomato.com/bangalore/new-shanthi-sagar-rajajinagar-bangalore/order,Rajajinagar,53.0,6:30am – 10:30pm 
New Shanthi Sagar,4.1,200,Street Food,www.zomato.com/bangalore/new-shanthi-sagar-rajajinagar-bangalore/order,Rajajinagar,53.0,6:30am – 10:30pm 
New Shanthi Sagar,4.1,200,Fast Food,www.zomato.com/bangalore/new-shanthi-sagar-rajajinagar-bangalore/order,Rajajinagar,53.0,6:30am – 10:30pm 
New Shanthi Sagar,4.1,200,South Indian,www.zomato.com/bangalore/new-shanthi-sagar-rajajinagar-bangalore/order,Rajajinagar,53.0,6:30am – 10:30pm 
New Shanthi Sagar,4.1,200,Chinese,www.zomato.com/bangalore/new-shanthi-sagar-rajajinagar-bangalore/order,Rajajinagar,53.0,6:30am – 10:30pm 
New Shanthi Sagar,4.1,200,Ice Cream,www.zomato.com/bangalore/new-shanthi-sagar-rajajinagar-bangalore/order,Rajajinagar,53.0,6:30am – 10:30pm 
New Shanthi Sagar,4.1,200,Shake,www.zomato.com/bangalore/new-shanthi-sagar-rajajinagar-bangalore/order,Rajajinagar,53.0,6:30am – 10:30pm 
Kirti Kitchen,3.8,200,North Indian,www.zomato.com/bangalore/kirti-kitchen-btm-bangalore/order,BTM,0.0,"9am – 10:45am, 11am – 4pm, 6pm – 12midnight "
Kirti Kitchen,3.8,200,Chinese,www.zomato.com/bangalore/kirti-kitchen-btm-bangalore/order,BTM,0.0,"9am – 10:45am, 11am – 4pm, 6pm – 12midnight "
Kirti Kitchen,3.8,200,Sichuan,www.zomato.com/bangalore/kirti-kitchen-btm-bangalore/order,BTM,0.0,"9am – 10:45am, 11am – 4pm, 6pm – 12midnight "
New Agarwal Bhavan,4.2,200,Mithai,www.zomato.com/bangalore/new-agarwal-bhavan-sadashiv-nagar-bangalore/order,Sadashiv Nagar,5.0,10am – 9:31pm 
New Agarwal Bhavan,4.2,200,Street Food,www.zomato.com/bangalore/new-agarwal-bhavan-sadashiv-nagar-bangalore/order,Sadashiv Nagar,5.0,10am – 9:31pm 
Toscano,4.4,200,Italian,www.zomato.com/bangalore/toscano-lavelle-road/order,UB City,2130.0,12noon – 10:30pm 
Toscano,4.4,200,Pizza,www.zomato.com/bangalore/toscano-lavelle-road/order,UB City,2130.0,12noon – 10:30pm 
Toscano,4.4,200,Pasta,www.zomato.com/bangalore/toscano-lavelle-road/order,UB City,2130.0,12noon – 10:30pm 
Toscano,4.4,200,Continental,www.zomato.com/bangalore/toscano-lavelle-road/order,UB City,2130.0,12noon – 10:30pm 
Toscano,4.4,200,Desserts,www.zomato.com/bangalore/toscano-lavelle-road/order,UB City,2130.0,12noon – 10:30pm 
